Entity properties name,Variable observation date,Variable observation value
Loudoun County,2014-07,1.026916
Loudoun County,2014-08,-0.162842
Loudoun County,2014-09,0.880218
Loudoun County,2014-10,1.49585
Loudoun County,2014-11,-2.388581
Loudoun County,2014-12,-1.346711
Loudoun County,2015-01,0.709594
Loudoun County,2015-02,1.864471
Loudoun County,2015-03,0.167359
Loudoun County,2015-04,-1.439819
Loudoun County,2015-05,-2.740113
Loudoun County,2015-06,1.269287
Loudoun County,2015-07,3.561796
Loudoun County,2015-08,1.492432
Loudoun County,2015-09,1.080292
Loudoun County,2015-10,2.466278
Loudoun County,2015-11,-1.914856
Loudoun County,2015-12,-0.885132
Loudoun County,2016-01,-0.07779
Loudoun County,2016-02,2.83252
Loudoun County,2016-03,3.937867
Loudoun County,2016-04,0.846863
Loudoun County,2016-05,-0.658753
Loudoun County,2016-06,0.879639
Loudoun County,2016-07,1.855406
Loudoun County,2016-08,1.854584
Loudoun County,2016-09,0.740509
Loudoun County,2016-10,2.788361
Loudoun County,2016-11,-0.22638
Loudoun County,2016-12,-5.908509
Loudoun County,2017-01,2.046143
Loudoun County,2017-02,5.737671
Loudoun County,2017-03,3.681
Loudoun County,2017-04,-1.222626
Loudoun County,2017-05,0.218597
Loudoun County,2017-06,3.615629
Loudoun County,2017-07,3.643614
Loudoun County,2017-08,2.960264
Loudoun County,2017-09,2.272552
Loudoun County,2017-10,2.258026
Loudoun County,2017-11,-1.063385
Loudoun County,2017-12,-3.244629
Loudoun County,2018-01,3.40921
Loudoun County,2018-02,2.628723
Loudoun County,2018-03,5.059052
Loudoun County,2018-04,2.093262
Loudoun County,2018-05,1.56134
Loudoun County,2018-06,1.238251
Loudoun County,2018-07,2.607115
Loudoun County,2018-08,0.979828
Loudoun County,2018-09,2.433014
Loudoun County,2018-10,2.079681
Loudoun County,2018-11,-1.692658
Loudoun County,2018-12,-5.080201
Loudoun County,2019-01,-3.272461
Loudoun County,2019-02,5.272248
Loudoun County,2019-03,1.852448
Loudoun County,2019-04,-4.490967
Loudoun County,2019-05,-0.21225
Loudoun County,2019-06,1.36319
Loudoun County,2019-07,1.427826
Loudoun County,2019-08,2.335539
Loudoun County,2019-09,0.52005
Loudoun County,2019-10,1.251068
Loudoun County,2019-11,-3.15387
Loudoun County,2019-12,-2.177765
Loudoun County,2020-01,0.019256
Loudoun County,2020-02,5.841492
Loudoun County,2020-03,2.048462
Loudoun County,2020-04,-0.446198
Loudoun County,2020-05,2.292694
Loudoun County,2020-06,-0.236938
Loudoun County,2020-07,4.028013
Loudoun County,2020-08,2.836363
Loudoun County,2020-09,2.956482
Loudoun County,2020-10,4.317383
Loudoun County,2020-11,-3.605225
Loudoun County,2020-12,-2.833222
Loudoun County,2021-01,-0.621765
Loudoun County,2021-02,3.459381
Loudoun County,2021-03,2.963471
Loudoun County,2021-04,-0.279328
Loudoun County,2021-05,1.161468
Loudoun County,2021-06,2.366516
Loudoun County,2021-07,1.72357
Loudoun County,2021-08,2.466429
Loudoun County,2021-09,1.755768
Loudoun County,2021-10,3.972809
Loudoun County,2021-11,0.321105
Loudoun County,2021-12,-6.739137
Loudoun County,2022-01,-0.02829
Loudoun County,2022-02,0.756561
Loudoun County,2022-03,-0.037597
Loudoun County,2022-04,-0.663849
Loudoun County,2022-05,0.132324
Loudoun County,2022-06,1.867188
Loudoun County,2022-07,5.635282
Loudoun County,2022-08,3.934141
Loudoun County,2022-09,1.816223
Loudoun County,2022-10,0.63324
Loudoun County,2022-11,0.260803
Loudoun County,2022-12,-2.399567
Loudoun County,2023-01,0.058868
Loudoun County,2023-02,2.810669
Loudoun County,2023-03,-0.799499
Loudoun County,2023-04,-0.465851
Loudoun County,2023-05,-1.654602
Loudoun County,2023-06,-1.228577
Loudoun County,2023-07,2.833189
Loudoun County,2023-08,2.524443
Loudoun County,2023-09,2.112183
Loudoun County,2023-10,2.856995
Loudoun County,2023-11,-2.769043
Loudoun County,2023-12,-5.232666
