Location,Date,AQI
Montgomery County,10/29/2000,29.0
Montgomery County,10/30/2000,26.0
Montgomery County,10/31/2000,24.0
Montgomery County,11/2/2000,15.0
Montgomery County,11/5/2000,22.0
Montgomery County,11/8/2000,129.0
Montgomery County,11/11/2000,20.0
Montgomery County,11/14/2000,43.0
Montgomery County,11/17/2000,45.0
Montgomery County,11/20/2000,66.0
Montgomery County,11/26/2000,30.0
Montgomery County,11/29/2000,46.0
Montgomery County,12/2/2000,25.0
Montgomery County,12/5/2000,33.0
Montgomery County,12/8/2000,53.0
Montgomery County,12/11/2000,92.0
Montgomery County,12/17/2000,30.0
Montgomery County,1/4/2001,64.0
Montgomery County,1/7/2001,85.0
Montgomery County,1/10/2001,25.0
Montgomery County,1/13/2001,106.0
Montgomery County,1/16/2001,49.0
Montgomery County,1/19/2001,48.0
Montgomery County,1/22/2001,69.0
Montgomery County,1/25/2001,42.0
Montgomery County,1/31/2001,27.0
Montgomery County,2/3/2001,57.0
Montgomery County,2/6/2001,37.0
Montgomery County,2/9/2001,62.0
Montgomery County,2/15/2001,43.0
Montgomery County,2/18/2001,39.0
Montgomery County,2/21/2001,43.0
Montgomery County,2/24/2001,61.0
Montgomery County,2/27/2001,47.0
Montgomery County,3/2/2001,35.0
Montgomery County,3/5/2001,29.0
Montgomery County,3/8/2001,50.0
Montgomery County,3/11/2001,57.0
Montgomery County,3/14/2001,26.0
Montgomery County,3/17/2001,39.0
Montgomery County,3/20/2001,25.0
Montgomery County,3/23/2001,38.0
Montgomery County,3/26/2001,35.0
Montgomery County,3/29/2001,56.0
Montgomery County,4/1/2001,57.0
Montgomery County,4/2/2001,44.0
Montgomery County,4/3/2001,44.0
Montgomery County,4/4/2001,48.0
Montgomery County,4/5/2001,48.0
Montgomery County,4/6/2001,33.0
Montgomery County,4/7/2001,65.0
Montgomery County,4/8/2001,39.0
Montgomery County,4/9/2001,80.0
Montgomery County,4/10/2001,48.0
Montgomery County,4/11/2001,32.0
Montgomery County,4/12/2001,42.0
Montgomery County,4/13/2001,74.0
Montgomery County,4/14/2001,80.0
Montgomery County,4/15/2001,58.0
Montgomery County,4/16/2001,45.0
Montgomery County,4/17/2001,40.0
Montgomery County,4/18/2001,46.0
Montgomery County,4/19/2001,46.0
Montgomery County,4/21/2001,67.0
Montgomery County,4/22/2001,67.0
Montgomery County,4/23/2001,108.0
Montgomery County,4/24/2001,46.0
Montgomery County,4/25/2001,28.0
Montgomery County,4/28/2001,31.0
Montgomery County,5/1/2001,73.0
Montgomery County,5/2/2001,166.0
Montgomery County,5/3/2001,182.0
Montgomery County,5/4/2001,174.0
Montgomery County,5/5/2001,97.0
Montgomery County,5/6/2001,46.0
Montgomery County,5/7/2001,47.0
Montgomery County,5/8/2001,47.0
Montgomery County,5/9/2001,64.0
Montgomery County,5/10/2001,129.0
Montgomery County,5/11/2001,126.0
Montgomery County,5/12/2001,58.0
Montgomery County,5/13/2001,44.0
Montgomery County,5/14/2001,47.0
Montgomery County,5/15/2001,64.0
Montgomery County,5/16/2001,51.0
Montgomery County,5/17/2001,33.0
Montgomery County,5/18/2001,19.0
Montgomery County,5/19/2001,59.0
Montgomery County,5/20/2001,35.0
Montgomery County,5/21/2001,30.0
Montgomery County,5/22/2001,29.0
Montgomery County,5/23/2001,61.0
Montgomery County,5/24/2001,108.0
Montgomery County,5/25/2001,68.0
Montgomery County,5/26/2001,41.0
Montgomery County,5/27/2001,47.0
Montgomery County,5/28/2001,71.0
Montgomery County,5/29/2001,77.0
Montgomery County,5/30/2001,47.0
Montgomery County,5/31/2001,44.0
Montgomery County,6/1/2001,39.0
Montgomery County,6/2/2001,44.0
Montgomery County,6/3/2001,40.0
Montgomery County,6/4/2001,67.0
Montgomery County,6/5/2001,101.0
Montgomery County,6/6/2001,72.0
Montgomery County,6/7/2001,43.0
Montgomery County,6/8/2001,58.0
Montgomery County,6/9/2001,77.0
Montgomery County,6/10/2001,108.0
Montgomery County,6/11/2001,105.0
Montgomery County,6/12/2001,143.0
Montgomery County,6/13/2001,172.0
Montgomery County,6/14/2001,54.0
Montgomery County,6/15/2001,54.0
Montgomery County,6/16/2001,34.0
Montgomery County,6/17/2001,108.0
Montgomery County,6/18/2001,108.0
Montgomery County,6/19/2001,169.0
Montgomery County,6/20/2001,202.0
Montgomery County,6/21/2001,161.0
Montgomery County,6/22/2001,90.0
Montgomery County,6/23/2001,34.0
Montgomery County,6/24/2001,42.0
Montgomery County,6/25/2001,74.0
Montgomery County,6/26/2001,177.0
Montgomery County,6/27/2001,126.0
Montgomery County,6/28/2001,150.0
Montgomery County,6/29/2001,159.0
Montgomery County,6/30/2001,77.0
Montgomery County,7/1/2001,44.0
Montgomery County,7/2/2001,37.0
Montgomery County,7/3/2001,52.0
Montgomery County,7/4/2001,43.0
Montgomery County,7/5/2001,38.0
Montgomery County,7/6/2001,36.0
Montgomery County,7/7/2001,93.0
Montgomery County,7/8/2001,45.0
Montgomery County,7/9/2001,77.0
Montgomery County,7/10/2001,115.0
Montgomery County,7/11/2001,71.0
Montgomery County,7/12/2001,54.0
Montgomery County,7/13/2001,39.0
Montgomery County,7/14/2001,47.0
Montgomery County,7/15/2001,49.0
Montgomery County,7/16/2001,112.0
Montgomery County,7/17/2001,136.0
Montgomery County,7/18/2001,89.0
Montgomery County,7/19/2001,87.0
Montgomery County,7/20/2001,105.0
Montgomery County,7/21/2001,126.0
Montgomery County,7/22/2001,143.0
Montgomery County,7/23/2001,101.0
Montgomery County,7/24/2001,41.0
Montgomery County,7/25/2001,47.0
Montgomery County,7/26/2001,35.0
Montgomery County,7/27/2001,44.0
Montgomery County,7/28/2001,67.0
Montgomery County,7/29/2001,27.0
Montgomery County,7/30/2001,38.0
Montgomery County,7/31/2001,45.0
Montgomery County,8/1/2001,126.0
Montgomery County,8/2/2001,93.0
Montgomery County,8/3/2001,122.0
Montgomery County,8/4/2001,97.0
Montgomery County,8/5/2001,150.0
Montgomery County,8/6/2001,97.0
Montgomery County,8/7/2001,140.0
Montgomery County,8/8/2001,129.0
Montgomery County,8/9/2001,97.0
Montgomery County,8/10/2001,51.0
Montgomery County,8/11/2001,49.0
Montgomery County,8/12/2001,26.0
Montgomery County,8/14/2001,70.0
Montgomery County,8/15/2001,77.0
Montgomery County,8/16/2001,97.0
Montgomery County,8/17/2001,78.0
Montgomery County,8/18/2001,51.0
Montgomery County,8/19/2001,42.0
Montgomery County,8/20/2001,57.0
Montgomery County,8/21/2001,47.0
Montgomery County,8/22/2001,74.0
Montgomery County,8/23/2001,36.0
Montgomery County,8/24/2001,67.0
Montgomery County,8/25/2001,50.0
Montgomery County,8/26/2001,71.0
Montgomery County,8/27/2001,50.0
Montgomery County,8/28/2001,54.0
Montgomery County,8/29/2001,68.0
Montgomery County,8/30/2001,50.0
Montgomery County,8/31/2001,67.0
Montgomery County,9/1/2001,37.0
Montgomery County,9/2/2001,38.0
Montgomery County,9/3/2001,46.0
Montgomery County,9/4/2001,67.0
Montgomery County,9/5/2001,36.0
Montgomery County,9/6/2001,46.0
Montgomery County,9/7/2001,108.0
Montgomery County,9/8/2001,64.0
Montgomery County,9/9/2001,37.0
Montgomery County,9/10/2001,29.0
Montgomery County,9/11/2001,49.0
Montgomery County,9/12/2001,44.0
Montgomery County,9/13/2001,105.0
Montgomery County,9/14/2001,24.0
Montgomery County,9/15/2001,32.0
Montgomery County,9/16/2001,40.0
Montgomery County,9/17/2001,44.0
Montgomery County,9/18/2001,37.0
Montgomery County,9/19/2001,84.0
Montgomery County,9/20/2001,26.0
Montgomery County,9/21/2001,43.0
Montgomery County,9/22/2001,63.0
Montgomery County,9/23/2001,54.0
Montgomery County,9/24/2001,25.0
Montgomery County,9/25/2001,22.0
Montgomery County,9/26/2001,31.0
Montgomery County,9/27/2001,28.0
Montgomery County,9/28/2001,24.0
Montgomery County,9/29/2001,26.0
Montgomery County,9/30/2001,24.0
Montgomery County,10/1/2001,22.0
Montgomery County,10/2/2001,44.0
Montgomery County,10/3/2001,77.0
Montgomery County,10/4/2001,74.0
Montgomery County,10/5/2001,64.0
Montgomery County,10/6/2001,35.0
Montgomery County,10/7/2001,29.0
Montgomery County,10/8/2001,31.0
Montgomery County,10/9/2001,23.0
Montgomery County,10/10/2001,38.0
Montgomery County,10/11/2001,32.0
Montgomery County,10/12/2001,27.0
Montgomery County,10/13/2001,43.0
Montgomery County,10/14/2001,31.0
Montgomery County,10/15/2001,31.0
Montgomery County,10/16/2001,37.0
Montgomery County,10/17/2001,26.0
Montgomery County,10/18/2001,29.0
Montgomery County,10/19/2001,40.0
Montgomery County,10/20/2001,46.0
Montgomery County,10/21/2001,47.0
Montgomery County,10/22/2001,68.0
Montgomery County,10/23/2001,32.0
Montgomery County,10/24/2001,43.0
Montgomery County,10/25/2001,37.0
Montgomery County,10/26/2001,32.0
Montgomery County,10/27/2001,30.0
Montgomery County,10/28/2001,33.0
Montgomery County,10/29/2001,27.0
Montgomery County,10/30/2001,30.0
Montgomery County,10/31/2001,28.0
Montgomery County,11/3/2001,31.0
Montgomery County,11/6/2001,1.0
Montgomery County,11/9/2001,31.0
Montgomery County,11/12/2001,32.0
Montgomery County,11/15/2001,74.0
Montgomery County,11/18/2001,59.0
Montgomery County,11/21/2001,40.0
Montgomery County,11/24/2001,35.0
Montgomery County,11/27/2001,56.0
Montgomery County,12/3/2001,56.0
Montgomery County,12/6/2001,53.0
Montgomery County,12/9/2001,34.0
Montgomery County,12/12/2001,60.0
Montgomery County,12/15/2001,15.0
Montgomery County,12/18/2001,13.0
Montgomery County,12/21/2001,13.0
Montgomery County,12/24/2001,25.0
Montgomery County,12/27/2001,36.0
Montgomery County,12/30/2001,24.0
Montgomery County,1/2/2002,56.0
Montgomery County,1/5/2002,58.0
Montgomery County,1/8/2002,34.0
Montgomery County,1/11/2002,34.0
Montgomery County,1/14/2002,32.0
Montgomery County,1/17/2002,43.0
Montgomery County,1/20/2002,58.0
Montgomery County,1/23/2002,23.0
Montgomery County,1/26/2002,33.0
Montgomery County,1/29/2002,49.0
Montgomery County,2/1/2002,25.0
Montgomery County,2/4/2002,27.0
Montgomery County,2/13/2002,18.0
Montgomery County,2/16/2002,42.0
Montgomery County,2/19/2002,55.0
Montgomery County,2/22/2002,37.0
Montgomery County,2/25/2002,47.0
Montgomery County,2/28/2002,30.0
Montgomery County,3/3/2002,22.0
Montgomery County,3/9/2002,23.0
Montgomery County,3/12/2002,55.0
Montgomery County,3/15/2002,67.0
Montgomery County,3/18/2002,28.0
Montgomery County,3/21/2002,45.0
Montgomery County,3/24/2002,36.0
Montgomery County,3/27/2002,40.0
Montgomery County,3/30/2002,51.0
Montgomery County,4/1/2002,44.0
Montgomery County,4/2/2002,50.0
Montgomery County,4/3/2002,36.0
Montgomery County,4/4/2002,37.0
Montgomery County,4/5/2002,41.0
Montgomery County,4/6/2002,40.0
Montgomery County,4/7/2002,40.0
Montgomery County,4/8/2002,64.0
Montgomery County,4/9/2002,41.0
Montgomery County,4/10/2002,42.0
Montgomery County,4/11/2002,50.0
Montgomery County,4/12/2002,28.0
Montgomery County,4/13/2002,37.0
Montgomery County,4/14/2002,45.0
Montgomery County,4/15/2002,54.0
Montgomery County,4/16/2002,90.0
Montgomery County,4/17/2002,108.0
Montgomery County,4/18/2002,90.0
Montgomery County,4/19/2002,48.0
Montgomery County,4/20/2002,45.0
Montgomery County,4/21/2002,29.0
Montgomery County,4/23/2002,48.0
Montgomery County,4/24/2002,40.0
Montgomery County,4/25/2002,42.0
Montgomery County,4/26/2002,47.0
Montgomery County,4/27/2002,42.0
Montgomery County,4/29/2002,25.0
Montgomery County,4/30/2002,45.0
Montgomery County,5/1/2002,48.0
Montgomery County,5/2/2002,56.0
Montgomery County,5/3/2002,49.0
Montgomery County,5/4/2002,41.0
Montgomery County,5/5/2002,74.0
Montgomery County,5/6/2002,64.0
Montgomery County,5/7/2002,32.0
Montgomery County,5/8/2002,51.0
Montgomery County,5/9/2002,26.0
Montgomery County,5/10/2002,54.0
Montgomery County,5/11/2002,71.0
Montgomery County,5/12/2002,64.0
Montgomery County,5/13/2002,35.0
Montgomery County,5/14/2002,43.0
Montgomery County,5/15/2002,54.0
Montgomery County,5/16/2002,84.0
Montgomery County,5/17/2002,62.0
Montgomery County,5/18/2002,28.0
Montgomery County,5/19/2002,41.0
Montgomery County,5/20/2002,42.0
Montgomery County,5/21/2002,37.0
Montgomery County,5/22/2002,43.0
Montgomery County,5/23/2002,74.0
Montgomery County,5/24/2002,122.0
Montgomery County,5/25/2002,74.0
Montgomery County,5/27/2002,77.0
Montgomery County,5/28/2002,44.0
Montgomery County,5/29/2002,69.0
Montgomery County,5/30/2002,48.0
Montgomery County,5/31/2002,49.0
Montgomery County,6/1/2002,105.0
Montgomery County,6/2/2002,74.0
Montgomery County,6/3/2002,46.0
Montgomery County,6/4/2002,84.0
Montgomery County,6/5/2002,112.0
Montgomery County,6/6/2002,58.0
Montgomery County,6/7/2002,44.0
Montgomery County,6/8/2002,54.0
Montgomery County,6/9/2002,101.0
Montgomery County,6/10/2002,154.0
Montgomery County,6/11/2002,156.0
Montgomery County,6/12/2002,71.0
Montgomery County,6/13/2002,59.0
Montgomery County,6/14/2002,19.0
Montgomery County,6/15/2002,41.0
Montgomery County,6/16/2002,51.0
Montgomery County,6/17/2002,50.0
Montgomery County,6/18/2002,80.0
Montgomery County,6/19/2002,56.0
Montgomery County,6/20/2002,84.0
Montgomery County,6/21/2002,119.0
Montgomery County,6/22/2002,151.0
Montgomery County,6/23/2002,97.0
Montgomery County,6/24/2002,177.0
Montgomery County,6/25/2002,166.0
Montgomery County,6/26/2002,84.0
Montgomery County,6/27/2002,54.0
Montgomery County,6/28/2002,50.0
Montgomery County,6/29/2002,40.0
Montgomery County,6/30/2002,100.0
Montgomery County,7/1/2002,172.0
Montgomery County,7/2/2002,159.0
Montgomery County,7/3/2002,101.0
Montgomery County,7/4/2002,90.0
Montgomery County,7/5/2002,54.0
Montgomery County,7/6/2002,40.0
Montgomery County,7/7/2002,96.0
Montgomery County,7/8/2002,136.0
Montgomery County,7/9/2002,151.0
Montgomery County,7/10/2002,76.0
Montgomery County,7/11/2002,44.0
Montgomery County,7/12/2002,112.0
Montgomery County,7/13/2002,47.0
Montgomery County,7/16/2002,97.0
Montgomery County,7/17/2002,87.0
Montgomery County,7/18/2002,133.0
Montgomery County,7/19/2002,108.0
Montgomery County,7/20/2002,67.0
Montgomery County,7/21/2002,112.0
Montgomery County,7/22/2002,105.0
Montgomery County,7/23/2002,100.0
Montgomery County,7/24/2002,40.0
Montgomery County,7/25/2002,38.0
Montgomery County,7/26/2002,18.0
Montgomery County,7/27/2002,36.0
Montgomery County,7/28/2002,60.0
Montgomery County,7/29/2002,61.0
Montgomery County,7/30/2002,84.0
Montgomery County,7/31/2002,87.0
Montgomery County,8/1/2002,112.0
Montgomery County,8/2/2002,151.0
Montgomery County,8/3/2002,129.0
Montgomery County,8/4/2002,100.0
Montgomery County,8/5/2002,108.0
Montgomery County,8/6/2002,41.0
Montgomery County,8/7/2002,31.0
Montgomery County,8/8/2002,37.0
Montgomery County,8/9/2002,48.0
Montgomery County,8/10/2002,156.0
Montgomery County,8/11/2002,147.0
Montgomery County,8/12/2002,147.0
Montgomery County,8/13/2002,143.0
Montgomery County,8/14/2002,185.0
Montgomery County,8/15/2002,112.0
Montgomery County,8/16/2002,45.0
Montgomery County,8/17/2002,50.0
Montgomery County,8/18/2002,65.0
Montgomery County,8/19/2002,80.0
Montgomery County,8/20/2002,71.0
Montgomery County,8/21/2002,101.0
Montgomery County,8/22/2002,112.0
Montgomery County,8/23/2002,41.0
Montgomery County,8/24/2002,66.0
Montgomery County,8/25/2002,43.0
Montgomery County,8/26/2002,29.0
Montgomery County,8/27/2002,70.0
Montgomery County,8/28/2002,27.0
Montgomery County,8/29/2002,16.0
Montgomery County,8/30/2002,38.0
Montgomery County,8/31/2002,28.0
Montgomery County,9/1/2002,15.0
Montgomery County,9/2/2002,31.0
Montgomery County,9/3/2002,67.0
Montgomery County,9/4/2002,80.0
Montgomery County,9/5/2002,44.0
Montgomery County,9/6/2002,33.0
Montgomery County,9/7/2002,87.0
Montgomery County,9/8/2002,74.0
Montgomery County,9/9/2002,133.0
Montgomery County,9/10/2002,101.0
Montgomery County,9/11/2002,53.0
Montgomery County,9/12/2002,37.0
Montgomery County,9/13/2002,100.0
Montgomery County,9/14/2002,68.0
Montgomery County,9/15/2002,16.0
Montgomery County,9/16/2002,37.0
Montgomery County,9/17/2002,84.0
Montgomery County,9/18/2002,101.0
Montgomery County,9/19/2002,100.0
Montgomery County,9/20/2002,48.0
Montgomery County,9/21/2002,50.0
Montgomery County,9/22/2002,37.0
Montgomery County,9/23/2002,36.0
Montgomery County,9/24/2002,42.0
Montgomery County,9/25/2002,26.0
Montgomery County,9/26/2002,26.0
Montgomery County,9/27/2002,18.0
Montgomery County,9/28/2002,37.0
Montgomery County,9/29/2002,56.0
Montgomery County,9/30/2002,34.0
Montgomery County,10/1/2002,49.0
Montgomery County,10/2/2002,76.0
Montgomery County,10/3/2002,37.0
Montgomery County,10/4/2002,44.0
Montgomery County,10/5/2002,62.0
Montgomery County,10/6/2002,34.0
Montgomery County,10/7/2002,36.0
Montgomery County,10/8/2002,28.0
Montgomery County,10/9/2002,6.0
Montgomery County,10/11/2002,15.0
Montgomery County,10/14/2002,17.0
Montgomery County,10/17/2002,36.0
Montgomery County,10/20/2002,41.0
Montgomery County,10/23/2002,50.0
Montgomery County,10/26/2002,18.0
Montgomery County,10/29/2002,25.0
Montgomery County,11/4/2002,39.0
Montgomery County,11/7/2002,28.0
Montgomery County,11/10/2002,42.0
Montgomery County,11/13/2002,35.0
Montgomery County,11/16/2002,40.0
Montgomery County,11/19/2002,50.0
Montgomery County,11/22/2002,35.0
Montgomery County,11/25/2002,60.0
Montgomery County,11/28/2002,20.0
Montgomery County,12/1/2002,19.0
Montgomery County,12/4/2002,40.0
Montgomery County,12/7/2002,86.0
Montgomery County,12/10/2002,66.0
Montgomery County,12/13/2002,47.0
Montgomery County,12/16/2002,22.0
Montgomery County,12/19/2002,45.0
Montgomery County,12/22/2002,20.0
Montgomery County,12/25/2002,20.0
Montgomery County,12/28/2002,53.0
Montgomery County,12/31/2002,86.0
Montgomery County,1/3/2003,13.0
Montgomery County,1/6/2003,65.0
Montgomery County,1/9/2003,20.0
Montgomery County,1/12/2003,23.0
Montgomery County,1/15/2003,40.0
Montgomery County,1/18/2003,39.0
Montgomery County,1/21/2003,43.0
Montgomery County,1/24/2003,21.0
Montgomery County,1/30/2003,94.0
Montgomery County,2/2/2003,50.0
Montgomery County,2/5/2003,32.0
Montgomery County,2/8/2003,55.0
Montgomery County,2/11/2003,32.0
Montgomery County,2/14/2003,44.0
Montgomery County,2/17/2003,33.0
Montgomery County,2/23/2003,26.0
Montgomery County,2/26/2003,45.0
Montgomery County,3/1/2003,70.0
Montgomery County,3/4/2003,40.0
Montgomery County,3/7/2003,40.0
Montgomery County,3/10/2003,35.0
Montgomery County,3/13/2003,77.0
Montgomery County,3/16/2003,27.0
Montgomery County,3/19/2003,56.0
Montgomery County,3/22/2003,37.0
Montgomery County,3/25/2003,63.0
Montgomery County,3/28/2003,47.0
Montgomery County,3/31/2003,23.0
Montgomery County,4/1/2003,46.0
Montgomery County,4/2/2003,97.0
Montgomery County,4/3/2003,87.0
Montgomery County,4/4/2003,37.0
Montgomery County,4/5/2003,64.0
Montgomery County,4/6/2003,54.0
Montgomery County,4/7/2003,45.0
Montgomery County,4/9/2003,35.0
Montgomery County,4/12/2003,22.0
